TRU,START_DATE,END_DATE,STATUS_DESCRIPTION,STREET_ACTIVITY,PREMISE_NO,STREET_NAME,BOROUGH,ZIP_CODE,FACILITY_AKA,FACILITY_TYPE,BIN,BLOCK,LOT,CROSS_STREET_ON,CROSS_STREET_BETWEEN,CROSS_STREET_AND,BUILDING_OWNER_NAME,CONTRACTOR_NAME,AIR_MONITOR_NAME,ENTIRE_FLOOR,FLOOR,SECTION,ACM_TYPE,ACM_AMOUNT,ACM_UNIT,ABATEMENT_TYPE,PROCEDURE_NAME,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BBL,NTA
TRU0700BK24,04/29/2024 12:00:00 AM,04/10/2025 12:00:00 AM,Postponed,No,2940,West 31 Street,Brooklyn,11224,Bldg SG-3-Coney Island Houses GR 1904063,Residence,3321771,07049,0015,,,,New York City Housing Authority (NYCHA),"Atco Contracting Group, Inc.","The Saban Engineering Group, Inc.",No,Cellar,Tank Room,Tank Insulation,589,Square Feet,Removal,Full Containment,40.57448,-73.997372,13,47,342,3070490015,Seagate-Coney Island
TRU3094MN24,02/28/2025 12:00:00 AM,12/30/2025 12:00:00 AM,Postponed,No,260,West 131st Street,Manhattan,10027,St. Nicholas Houses Bldg. 10,Residence,1081512,01933,0050,,,,New York City Housing Authority (NYCHA),FCS Group LLC,"Airtek Environmental, LLC",No,8th,Apt. 8B/C - Kitchen,Concealed Vertical Pipe Insulation,10,Linear Feet,Removal,Tent,40.813746,-73.947978,10,9,224,1019330050,Central Harlem North-Polo Grounds
TRU0254SI24,12/16/2024 12:00:00 AM,10/23/2025 12:00:00 AM,Postponed,No,263,Westwood Avenue,Staten Island,10314,Building 4 Stairhall 8 NYCHA Todt Hill,Residence,5108965,00706,0001,,,,New York City Housing Authority (NYCHA),JVN Restoration Inc.,"Airtek Environmental, LLC",No,6,Apt. 6A Bathroom,Pipe Insulation Debris,1,Square Feet,Removal,Tent,40.606549,-74.118926,2,49,173,5007060001,New Springville-Bloomfield-Travis
TRU0597BK23,04/07/2023 12:00:00 AM,03/29/2024 12:00:00 AM,Postponed,No,617,East 108th Street,Brooklyn,11236,"NYCHA Breukelen, Bld. #23 - Contract RF1625124",Residence,3331298,08158,0001,,,,New York City Housing Authority (NYCHA),"Belgrave Enterprises, Limited Liability Company",Genesis Environmental Consultants Inc.,No,7TH,Exterior Façade  Elevation #1 - 24,ACM Window Lintel Caulking,10,Square Feet,Removal,Exterior Vertical Surface,40.651682,-73.895626,18,42,982,3081580001,Canarsie
TRU2918MN24,12/17/2024 12:00:00 AM,12/03/2025 12:00:00 AM,Postponed,No,875,Columbus Avenue,Manhattan,10025,NYCHA Douglass I Bldg #9,Residence,1081301,01836,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,"Airtek Environmental, LLC",No,Roof,"Bulkhead Elevations 3A,3B,3D",Exterior Door Lintel Flashing,51,Square Feet,Removal,Exterior Vertical Surface,40.797342,-73.964251,7,7,189,1018360001,Upper West Side
TRU1973BK19,12/06/2019 12:00:00 AM,11/20/2020 12:00:00 AM,Postponed,No,326,Bainbridge Street,Brooklyn,11233,"NYCHA BW1830617 Brevoort, Building #12",Residence,3325170,01688,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,7,Exterior Facade - Elevations #1 - 24,Bricks Contaminated with ACM Caulking,12,Square Feet,Removal,Exterior Vertical Surface,40.681733,-73.924278,3,41,381,3016880001,Crown Heights North
TRU1639MN24,12/06/2024 12:00:00 AM,07/16/2025 12:00:00 AM,Postponed,No,140,West 104th Street,Manhattan,10025,"NYCHA 2320786 Douglass II, Bld. #13",Residence,1079419,01855,0001,,,,New York City Housing Authority (NYCHA),"Alfa Star Construction & Environmental Services, I",Genesis Environmental Consultants Inc.,No,Roof,Bulkhead,Lintel Waterproofing Tar Mastic,180,Square Feet,Removal,Exterior Vertical Surface,40.798624,-73.965504,7,7,189,1018550001,Upper West Side
TRU0150BX25,03/06/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1350,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #7",Residence,2092083,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,20,Exterior Facade - Elevations #3,Tar / Flashing at Spandrel Beam,92,Square Feet,Removal,Exterior Vertical Surface,40.834096,-73.90532,3,16,14701,2029100001,Claremont-Bathgate
TRU0365BK23,03/09/2023 12:00:00 AM,02/29/2024 12:00:00 AM,Postponed,No,428,Sheffield Avenue,Brooklyn,11207,Long Island Baptist Houses Bldg #3,Residence,3328051,03787,0001,,,,New York City Housing Authority (NYCHA),"New York Environmental Systems, Inc.",Genesis Environmental Consultants Inc.,No,2ND,2B,Floor Tile,441,Square Feet,Removal,VAT Protocol in NYCHA Apt,40.666551,-73.895523,5,42,1156,3037870001,East New York (Pennsylvania Ave)
TRU1997BK19,01/03/2020 12:00:00 AM,11/25/2020 12:00:00 AM,Postponed,No,130,Moore Street,Brooklyn,11206,"NYCHA BW1830617 Bushwick Houses, Building #8",Residence,3338434,03129,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,2,Exterior Facade - Elevations #1 - 26,Tar / Flashing at Lintel / Spandrel Beam,6,Square Feet,Removal,Exterior Vertical Surface,40.703939,-73.940418,1,34,489,3031290001,Bushwick South
TRU0325BK25,03/07/2025 12:00:00 AM,02/20/2026 12:00:00 AM,Postponed,No,233,Sand Street,Brooklyn,11201,"NYCHA 2413076 Farragut, Bld. #4",Residence,3325908,00071,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,13,Exterior Facade - Elevations #1 - 13,Window Sills Contaminated with ACM Caulking,3,Square Feet,Removal,Exterior Vertical Surface,40.699726,-73.980998,2,35,23,3000710001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
TRU0848BK23,06/05/2023 12:00:00 AM,04/29/2024 12:00:00 AM,Postponed,No,330,Dumont Avenue,Brooklyn,11212,"Tilden Houses, Bldg #2",Residence,3326543,03576,0001,,,,New York City Housing Authority (NYCHA),"Empire Control Abatement, Inc.",Genesis Environmental Consultants Inc.,No,14,Apartment E,Floor tile and mastic,3,Square Feet,Removal,DEP Variance,40.664292,-73.907984,16,41,912,3035760001,Brownsville
TRU0848BK23,06/05/2023 12:00:00 AM,04/29/2024 12:00:00 AM,Postponed,No,330,Dumont Avenue,Brooklyn,11212,"Tilden Houses, Bldg #2",Residence,3326543,03576,0001,,,,New York City Housing Authority (NYCHA),"Empire Control Abatement, Inc.",Genesis Environmental Consultants Inc.,No,3,Apartment C,Floor tile and mastic,4,Square Feet,Removal,DEP Variance,40.664292,-73.907984,16,41,912,3035760001,Brownsville
TRU0280BK20,04/13/2020 12:00:00 AM,02/12/2021 12:00:00 AM,Postponed,No,45,Fleet Walk,Brooklyn,11201,"NYCHA Ingersoll Houses, Bldg. 29, BW1832266",Residence,3257035,02050,0001,,,,New York City Housing Authority (NYCHA),"S & N Builders, Inc.","Warren & Panzer, Engineers, P.C.",No,2,Exterior Façade Elevations: 1 through 22,ACM Flashing & Brick at Lintel,181,Square Feet,Removal,Exterior Vertical Surface,40.694687,-73.981713,2,35,15,3020500001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
TRU0766BX20,01/18/2021 12:00:00 AM,08/30/2021 12:00:00 AM,Postponed,No,1690,Watson Ave,Bronx,10472,"Sotomayor Houses, Bldg 8, Contract # RF1703090",Residence,2092789,03723,0001,,,,New York City Housing Authority (NYCHA),"S & N Builders, Inc.",Genesis Environmental Consultants Inc.,No,5th,Exterior Facade Elevations:1 to 20,Window Sill/Flashing,93,Square Feet,Removal,Exterior Vertical Surface,40.827123,-73.870422,9,18,44,2037230001,Soundview-Bruckner
TRU2949MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,3250,Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084124,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,9th,Northeast Façade,Lintel Tar,12,Square Feet,Removal,Exterior Vertical Surface,40.81709,-73.957261,9,7,219,1019840001,Manhattanville
TRU0189BK25,02/13/2025 12:00:00 AM,02/04/2026 12:00:00 AM,Postponed,No,30,Glenmore Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #1",Residence,3339436,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,3,Exterior Facade - Elevations #9 - 12,Window Caulking,9,Square Feet,Removal,Exterior Vertical Surface,40.671149,-73.909708,16,41,906,3034890001,Brownsville
TRU0148BX25,02/26/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1372,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #9",Residence,2092085,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,8,Exterior Facade - Elevations #4,Tar / Flashing at Spandrel Beam,3,Square Feet,Removal,Exterior Vertical Surface,40.834554,-73.905063,3,16,14701,2029100001,Claremont-Bathgate
TRU0203BK23,02/13/2023 12:00:00 AM,02/03/2024 12:00:00 AM,Postponed,No,330,Stanley Avenue,Brooklyn,11207,"NYCHA Breukelen, Bld. #30 - Contract RF1625124",Residence,3331296,08158,0001,,,,New York City Housing Authority (NYCHA),"Belgrave Enterprises, Limited Liability Company",Genesis Environmental Consultants Inc.,No,1ST,Exterior Façade  Elevation #1 - 34,ACM Window Lintel Caulking,25,Square Feet,Removal,Exterior Vertical Surface,40.654345,-73.89552,18,42,982,3081580001,Canarsie
TRU0150BX25,03/06/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1350,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #7",Residence,2092083,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,7,Exterior Facade - Elevations #3,Bricks Contaminated with ACM Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.834096,-73.90532,3,16,14701,2029100001,Claremont-Bathgate
TRU0928BX24,07/31/2024 12:00:00 AM,07/10/2025 12:00:00 AM,Postponed,No,1309,Washington Avenue,Bronx,10456,"NYCHA 2323701 Morris I, Bld. #5",Residence,2092098,02901,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,"Airtek Environmental, LLC",No,1,Low Roof,Roof Drain Flashing,4,Square Feet,Removal,Exterior Foam,40.83344,-73.905712,3,16,14701,2029010001,Claremont-Bathgate
TRU2945MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,95,Old Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084130,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,10th,South Façade,Exterior Window Frame Caulking,18,Square Feet,Removal,Exterior Vertical Surface,40.818146,-73.955374,9,7,219,1019840001,Manhattanville
TRU2949MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,3250,Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084124,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,3rd,South Façade,Exterior Window Frame Caulking,18,Square Feet,Removal,Exterior Vertical Surface,40.81709,-73.957261,9,7,219,1019840001,Manhattanville
TRU2945MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,95,Old Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084130,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,6th,North Façade,Exterior Window Frame Caulking,3,Square Feet,Removal,Exterior Vertical Surface,40.818146,-73.955374,9,7,219,1019840001,Manhattanville
TRU2945MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,95,Old Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084130,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,7th,West Façade,Lintel Tar,12,Square Feet,Removal,Exterior Vertical Surface,40.818146,-73.955374,9,7,219,1019840001,Manhattanville
TRU1996BK19,12/30/2019 12:00:00 AM,11/25/2020 12:00:00 AM,Postponed,No,24,Humboldt Street,Brooklyn,11206,"NYCHA BW1830617 Bushwick Houses, Building #2",Residence,3338433,03129,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,15,Exterior Facade - Elevations #1 - 16,Tar / Flashing at Lintel / Spandrel Beam,16,Square Feet,Removal,Exterior Vertical Surface,40.702194,-73.9406,1,34,489,3031290001,Bushwick South
TRU0323BK25,03/10/2025 12:00:00 AM,02/20/2026 12:00:00 AM,Postponed,No,190,York Street,Brooklyn,11201,"NYCHA 2413076 Farragut, Bld. #10",Residence,3325904,00068,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,4,Exterior Facade - Elevations #14 - 25,Bricks Contaminated with ACM Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.701376,-73.983453,2,35,23,3000680001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
TRU2264MN24,09/23/2024 12:00:00 AM,09/12/2025 12:00:00 AM,Postponed,No,1485,Park Avenue,Manhattan,10029,"NYCHA 2413060 Clinton, Bld. #4",Residence,1078924,01636,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,2,Exterior Facade - Elevations #1 - 16,Bricks Contam. with ACM Tar / Flashing at Spandrel,12,Square Feet,Removal,Exterior Vertical Surface,40.794387,-73.94682,11,8,172,1016360001,East Harlem South
TRU2949MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,3250,Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084124,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,14th,North Façade,Lintel Tar,4,Square Feet,Removal,Exterior Vertical Surface,40.81709,-73.957261,9,7,219,1019840001,Manhattanville
TRU0272BK25,02/21/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1548,East New York Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #3",Residence,3339433,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,11,Exterior Facade - Elevations #18 - 21,Window Sill Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.672152,-73.911145,16,41,906,3034890001,Brownsville
TRU2946MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,1470,Amsterdam Avenue,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084129,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,7th,West Façade,Lintel Tar,12,Square Feet,Removal,Exterior Vertical Surface,40.817344,-73.953384,9,7,219,1019840001,Manhattanville
TRU0201BX25,03/12/2025 12:00:00 AM,02/25/2026 12:00:00 AM,Postponed,No,2751,Sampson Avenue,Bronx,10465,NYCHA Throggs NEck Houses Bldg 03,Residence,2093890,05582,0001,,,,New York City Housing Authority (NYCHA),AGD Contracting Corp.,"The ALC Group, LLC dba ALC Environmental",No,03,Unit 03D,VAT,692,Square Feet,Removal,VAT Protocol in NYCHA Apt,40.81872,-73.823247,10,13,144,2055820001,Schuylerville-Throgs Neck-Edgewater Park
TRU3094MN24,02/28/2025 12:00:00 AM,12/30/2025 12:00:00 AM,Postponed,No,260,West 131st Street,Manhattan,10027,St. Nicholas Houses Bldg. 10,Residence,1081512,01933,0050,,,,New York City Housing Authority (NYCHA),FCS Group LLC,"Airtek Environmental, LLC",No,2nd,Apt. 2G/H - Bathroom,Concealed Vertical Pipe Insulation,20,Linear Feet,Removal,Tent,40.813746,-73.947978,10,9,224,1019330050,Central Harlem North-Polo Grounds
TRU0203BK23,02/13/2023 12:00:00 AM,02/03/2024 12:00:00 AM,Postponed,No,330,Stanley Avenue,Brooklyn,11207,"NYCHA Breukelen, Bld. #30 - Contract RF1625124",Residence,3331296,08158,0001,,,,New York City Housing Authority (NYCHA),"Belgrave Enterprises, Limited Liability Company",Genesis Environmental Consultants Inc.,No,1ST,Exterior Façade  Elevation #1 - 34,Window Sills Contaminated with ACM Caulking,165,Square Feet,Removal,Exterior Vertical Surface,40.654345,-73.89552,18,42,982,3081580001,Canarsie
TRU0148BX25,02/26/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1372,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #9",Residence,2092085,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,20,Exterior Facade - Elevations #2,Window Sill Caulking,2,Square Feet,Removal,Exterior Vertical Surface,40.834554,-73.905063,3,16,14701,2029100001,Claremont-Bathgate
TRU0149BX25,02/25/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1358,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #8",Residence,2092084,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,13,Exterior Facade - Elevations #1,Window Caulking,4,Square Feet,Removal,Exterior Vertical Surface,40.834307,-73.905201,3,16,14701,2029100001,Claremont-Bathgate
TRU0146BX25,02/27/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,3673,3rd Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #10",Residence,2092079,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,1,"Exterior Facade - Elevations #2,8",Bricks Contaminated with ACM Tar / Flashing,2,Square Feet,Removal,Exterior Vertical Surface,40.834833,-73.903646,3,16,14701,2029100001,Claremont-Bathgate
TRU2666MN24,01/06/2025 12:00:00 AM,10/31/2025 12:00:00 AM,Postponed,No,2155,Madison Avene,Manhattan,10037,"Lincoln Houses, Building 7.",Residence,1081121,01757,0020,,,,New York City Housing Authority (NYCHA),T L D Services Inc,"Airtek Environmental, LLC",No,Main Roof,Parapet Walls,Waterproofing at Spandrel Behind Brick Veneer,538,Square Feet,Removal,Exterior Vertical Surface,,,,,,,
TRU0189BK25,02/13/2025 12:00:00 AM,02/04/2026 12:00:00 AM,Postponed,No,30,Glenmore Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #1",Residence,3339436,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,7,Exterior Facade - Elevations #18 - 24,Window Caulking,5,Square Feet,Removal,Exterior Vertical Surface,40.671149,-73.909708,16,41,906,3034890001,Brownsville
TRU0267BK25,02/27/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,60,Glenmore Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #6",Residence,3348343,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,10,Exterior Facade - Elevations #4 - 6,Window Sill Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.671261,-73.908937,16,41,906,3034890001,Brownsville
TRU0146BX25,02/27/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,3673,3rd Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #10",Residence,2092079,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,13,"Exterior Facade - Elevations #4,6",Window Caulking,4,Square Feet,Removal,Exterior Vertical Surface,40.834833,-73.903646,3,16,14701,2029100001,Claremont-Bathgate
TRU3058MN24,01/28/2025 12:00:00 AM,12/22/2025 12:00:00 AM,Postponed,No,177,Nagle Avenue,Manhattan,10034,Dyckman Houses Bldg.#1,Residence,1080027,02216,0001,,,,New York City Housing Authority (NYCHA),Zoria Housing LLC,"Airtek Environmental, LLC",No,7,Exterior Façade Elevation # 28,Contaminated Shelf Angle as ACM,16,Square Feet,Removal,Exterior Vertical Surface,40.861686,-73.92446,12,10,299,1022160001,Marble Hill-Inwood
TRU2264MN24,09/23/2024 12:00:00 AM,09/12/2025 12:00:00 AM,Postponed,No,1485,Park Avenue,Manhattan,10029,"NYCHA 2413060 Clinton, Bld. #4",Residence,1078924,01636,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,10,Exterior Facade - Elevations #1 - 16,Window Sills Contaminated with ACM Caulking,5,Square Feet,Removal,Exterior Vertical Surface,40.794387,-73.94682,11,8,172,1016360001,East Harlem South
TRU0149BX25,02/25/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1358,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #8",Residence,2092084,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,9,Exterior Facade - Elevations #3,Window Sills Contaminated with ACM Caulking,5,Square Feet,Removal,Exterior Vertical Surface,40.834307,-73.905201,3,16,14701,2029100001,Claremont-Bathgate
TRU1972BK19,12/04/2019 12:00:00 AM,11/20/2020 12:00:00 AM,Postponed,No,291,Patchen Avenue,Brooklyn,11233,"NYCHA BW1830617 Brevoort, Building #10",Residence,3333523,01688,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,4,Exterior Facade - Elevations #1 - 24,Bricks Contaminated with ACM Tar / Flashing,2,Square Feet,Removal,Exterior Vertical Surface,40.681141,-73.925681,3,41,381,3016880001,Crown Heights North
TRU2946MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,1470,Amsterdam Avenue,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084129,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,9th,South Façade,Lintel Tar,12,Square Feet,Removal,Exterior Vertical Surface,40.817344,-73.953384,9,7,219,1019840001,Manhattanville
